DateTime,Open,High,Low,Close,Volume
1/1/2020 1:25,0.0014211,0.0014211,0.0014196,0.0014196,195300
1/1/2020 1:26,0.001421,0.0014217,0.0014201,0.0014211,261300
1/1/2020 1:27,0.0014223,0.0014223,0.0014203,0.001421,691700
1/1/2020 1:28,0.0014226,0.0014226,0.0014221,0.0014223,232000
1/1/2020 1:29,0.0014228,0.0014246,0.0014223,0.0014226,207800
1/1/2020 1:30,0.0014231,0.0014236,0.0014221,0.0014228,89800
1/1/2020 1:31,0.0014237,0.0014237,0.0014231,0.0014231,12900
1/1/2020 1:32,0.0014231,0.0014241,0.001423,0.0014237,68400
1/1/2020 1:33,0.0014245,0.0014245,0.0014225,0.0014231,352600
1/1/2020 1:34,0.0014231,0.0014245,0.001422,0.0014245,174000
1/1/2020 1:35,0.0014217,0.0014235,0.0014217,0.0014231,361800
1/1/2020 1:36,0.0014233,0.0014233,0.0014217,0.0014217,46000
1/1/2020 1:37,0.0014215,0.0014233,0.0014194,0.0014233,331100
1/1/2020 1:38,0.0014219,0.0014219,0.0014196,0.0014215,757000
1/1/2020 1:39,0.0014225,0.0014232,0.0014215,0.0014219,7100
1/1/2020 1:40,0.0014217,0.0014228,0.0014217,0.0014225,13300
1/1/2020 1:41,0.0014234,0.0014234,0.0014217,0.0014217,162200
1/1/2020 1:42,0.0014236,0.0014236,0.0014219,0.0014234,220700
1/1/2020 1:43,0.0014225,0.0014238,0.0014225,0.0014236,182600
1/1/2020 1:44,0.0014224,0.001424,0.0014219,0.0014225,109400
1/1/2020 1:45,0.0014216,0.0014226,0.0014216,0.0014224,36300
1/1/2020 1:46,0.0014219,0.0014219,0.0014216,0.0014216,31600
1/1/2020 1:47,0.0014222,0.0014222,0.0014219,0.0014219,9100
1/1/2020 1:48,0.0014227,0.0014231,0.0014197,0.0014222,1017700
1/1/2020 1:49,0.0014216,0.0014227,0.0014216,0.0014227,39200
1/1/2020 1:50,0.0014208,0.0014216,0.0014207,0.0014216,15400
1/1/2020 1:51,0.0014198,0.0014208,0.0014198,0.0014208,20700
1/1/2020 1:52,0.0014216,0.0014216,0.0014198,0.0014198,36900
1/1/2020 1:53,0.0014212,0.0014216,0.0014212,0.0014216,15600
1/1/2020 1:54,0.0014216,0.0014216,0.0014212,0.0014212,2700
1/1/2020 1:55,0.0014179,0.0014216,0.0014179,0.0014216,195400
1/1/2020 1:56,0.0014214,0.0014216,0.0014179,0.0014179,789000
1/1/2020 1:57,0.0014205,0.0014214,0.0014205,0.0014214,49400
1/1/2020 1:58,0.0014208,0.0014208,0.0014197,0.0014205,66700
1/1/2020 1:59,0.0014195,0.0014216,0.0014195,0.0014208,89200
1/1/2020 2:00,0.0014198,0.0014198,0.0014193,0.0014195,11600
1/1/2020 2:01,0.0014198,0.0014198,0.0014198,0.0014198,0
1/1/2020 2:02,0.001421,0.0014216,0.0014181,0.0014198,390400
1/1/2020 2:03,0.0014196,0.001421,0.0014196,0.001421,119200
1/1/2020 2:04,0.0014214,0.0014214,0.0014189,0.0014196,97600
1/1/2020 2:05,0.0014214,0.0014214,0.0014214,0.0014214,0
1/1/2020 2:06,0.0014193,0.0014214,0.0014193,0.0014214,178500
1/1/2020 2:07,0.0014195,0.0014195,0.0014181,0.0014193,187300
1/1/2020 2:08,0.00142,0.00142,0.0014188,0.0014195,45700
1/1/2020 2:09,0.0014203,0.0014213,0.0014199,0.00142,9000
1/1/2020 2:10,0.0014203,0.0014205,0.0014203,0.0014203,55900
1/1/2020 2:11,0.0014214,0.0014214,0.0014203,0.0014203,174600
1/1/2020 2:12,0.0014211,0.0014214,0.0014205,0.0014214,11700
1/1/2020 2:13,0.0014227,0.0014227,0.0014199,0.0014211,232000
1/1/2020 2:14,0.0014206,0.0014227,0.0014206,0.0014227,135000
1/1/2020 2:15,0.0014207,0.0014227,0.0014204,0.0014206,283400
1/1/2020 2:16,0.0014213,0.0014213,0.0014204,0.0014207,213500
1/1/2020 2:17,0.0014205,0.0014221,0.0014203,0.0014213,259700
1/1/2020 2:18,0.0014211,0.0014218,0.0014201,0.0014205,181800
1/1/2020 2:19,0.0014214,0.0014225,0.0014177,0.0014211,209100
1/1/2020 2:20,0.0014205,0.0014224,0.0014199,0.0014214,105800
1/1/2020 2:21,0.0014212,0.0014221,0.0014205,0.0014205,134700
1/1/2020 2:22,0.0014218,0.0014218,0.0014201,0.0014212,167400
1/1/2020 2:23,0.0014202,0.0014219,0.0014202,0.0014218,96300
1/1/2020 2:24,0.0014192,0.0014222,0.0014192,0.0014202,117300
1/1/2020 2:25,0.0014192,0.0014192,0.0014182,0.0014192,523900
1/1/2020 2:26,0.0014223,0.0014223,0.0014192,0.0014192,101900
1/1/2020 2:27,0.0014216,0.0014226,0.0014212,0.0014223,34600
1/1/2020 2:28,0.0014226,0.0014226,0.0014216,0.0014216,15400
1/1/2020 2:29,0.0014232,0.0014242,0.0014218,0.0014226,93900
1/1/2020 2:30,0.0014218,0.0014232,0.0014211,0.0014232,24200
1/1/2020 2:31,0.0014232,0.0014232,0.0014216,0.0014218,81900
1/1/2020 2:32,0.001422,0.0014232,0.0014219,0.0014232,95300
1/1/2020 2:33,0.0014217,0.0014222,0.0014215,0.001422,43100
1/1/2020 2:34,0.0014219,0.0014235,0.001421,0.0014217,114100
1/1/2020 2:35,0.0014225,0.0014225,0.0014213,0.0014219,27800
1/1/2020 2:36,0.0014211,0.0014236,0.0014211,0.0014225,40200
1/1/2020 2:37,0.0014208,0.0014215,0.0014207,0.0014211,130900
1/1/2020 2:38,0.0014219,0.0014219,0.0014208,0.0014208,281900
1/1/2020 2:39,0.0014239,0.0014239,0.0014219,0.0014219,79600
1/1/2020 2:40,0.0014252,0.0014252,0.0014239,0.0014239,207500
1/1/2020 2:41,0.0014252,0.0014252,0.0014219,0.0014252,707000
1/1/2020 2:42,0.0014233,0.0014264,0.0014227,0.0014252,512600
1/1/2020 2:43,0.0014243,0.0014243,0.0014218,0.0014233,166400
1/1/2020 2:44,0.0014239,0.0014267,0.0014239,0.0014243,393100
1/1/2020 2:45,0.0014236,0.0014246,0.0014226,0.0014239,336600
1/1/2020 2:46,0.001425,0.001425,0.0014235,0.0014236,245700
1/1/2020 2:47,0.0014253,0.0014253,0.0014247,0.001425,51900
1/1/2020 2:48,0.0014258,0.0014258,0.001425,0.0014253,150400
1/1/2020 2:49,0.0014266,0.0014266,0.0014258,0.0014258,17400
1/1/2020 2:50,0.0014255,0.0014266,0.0014255,0.0014266,164400
1/1/2020 2:51,0.0014292,0.0014292,0.0014251,0.0014255,1286000
1/1/2020 2:52,0.001431,0.001431,0.0014292,0.0014292,158100
1/1/2020 2:53,0.00143,0.001431,0.0014293,0.001431,207300
1/1/2020 2:54,0.0014302,0.0014306,0.0014292,0.00143,319800
1/1/2020 2:55,0.001431,0.001431,0.0014293,0.0014302,451600
1/1/2020 2:56,0.0014273,0.001431,0.0014273,0.001431,287100
1/1/2020 2:57,0.0014291,0.0014291,0.0014273,0.0014273,28500
1/1/2020 2:58,0.0014292,0.0014293,0.0014272,0.0014291,217200
1/1/2020 2:59,0.0014301,0.0014302,0.0014287,0.0014292,93600
1/1/2020 3:00,0.0014266,0.0014301,0.0014265,0.0014301,299100
1/1/2020 3:01,0.0014261,0.0014266,0.0014261,0.0014266,204300
1/1/2020 3:02,0.0014235,0.0014261,0.0014235,0.0014261,116800
1/1/2020 3:03,0.0014238,0.0014245,0.0014235,0.0014235,135900
1/1/2020 3:04,0.0014224,0.0014238,0.0014218,0.0014238,546400
1/1/2020 3:05,0.0014222,0.0014246,0.0014213,0.0014224,1217400
1/1/2020 3:06,0.0014202,0.0014234,0.0014201,0.0014222,1069400
1/1/2020 3:07,0.0014164,0.0014223,0.0014164,0.0014202,2371600
1/1/2020 3:08,0.0014157,0.0014177,0.0014157,0.0014164,489900
1/1/2020 3:09,0.0014146,0.0014157,0.0014146,0.0014157,37400
1/1/2020 3:10,0.0014134,0.0014146,0.0014134,0.0014146,8200
1/1/2020 3:11,0.0014132,0.0014139,0.001413,0.0014134,92000
1/1/2020 3:12,0.0014141,0.0014141,0.0014097,0.0014132,1024700
1/1/2020 3:13,0.0014136,0.0014149,0.0014127,0.0014141,58300
1/1/2020 3:14,0.0014163,0.0014163,0.0014136,0.0014136,24400
1/1/2020 3:15,0.0014137,0.0014163,0.0014137,0.0014163,95700
1/1/2020 3:16,0.0014142,0.0014142,0.0014136,0.0014137,98700
1/1/2020 3:17,0.0014154,0.0014154,0.001414,0.0014142,24800
1/1/2020 3:18,0.0014157,0.0014157,0.0014142,0.0014154,32400
1/1/2020 3:19,0.0014123,0.0014177,0.0014122,0.0014157,548700
1/1/2020 3:20,0.0014125,0.001413,0.0014111,0.0014123,249800
1/1/2020 3:21,0.0014114,0.001414,0.0014114,0.0014125,206800
1/1/2020 3:22,0.0014127,0.0014128,0.0014114,0.0014114,36800
1/1/2020 3:23,0.0014135,0.0014139,0.0014124,0.0014127,214800
1/1/2020 3:24,0.0014131,0.0014135,0.0014129,0.0014135,64800
1/1/2020 3:25,0.0014148,0.0014148,0.0014126,0.0014131,343100
1/1/2020 3:26,0.0014146,0.0014148,0.0014146,0.0014148,1400
1/1/2020 3:27,0.0014151,0.0014155,0.0014146,0.0014146,15000
1/1/2020 3:28,0.0014171,0.0014171,0.001415,0.0014151,52800
1/1/2020 3:29,0.0014166,0.0014171,0.0014156,0.0014171,198800
1/1/2020 3:30,0.0014173,0.0014191,0.0014162,0.0014166,299000
1/1/2020 3:31,0.0014145,0.00142,0.0014143,0.0014173,566300
1/1/2020 3:32,0.0014134,0.0014145,0.0014134,0.0014145,34400
1/1/2020 3:33,0.0014125,0.0014143,0.0014124,0.0014134,56300
1/1/2020 3:34,0.0014121,0.0014129,0.0014116,0.0014125,99000
1/1/2020 3:35,0.0014118,0.0014121,0.0014105,0.0014121,216200
1/1/2020 3:36,0.001411,0.0014118,0.001411,0.0014118,3000
1/1/2020 3:37,0.0014117,0.0014117,0.0014106,0.001411,68200
1/1/2020 3:38,0.0014123,0.0014128,0.0014117,0.0014117,44100
1/1/2020 3:39,0.0014117,0.0014123,0.0014112,0.0014123,188600
1/1/2020 3:40,0.0014142,0.0014142,0.0014114,0.0014117,93300
1/1/2020 3:41,0.0014133,0.0014142,0.0014133,0.0014142,95800
1/1/2020 3:42,0.0014138,0.001414,0.0014133,0.0014133,9000
1/1/2020 3:43,0.001415,0.001415,0.0014137,0.0014138,214600
1/1/2020 3:44,0.001412,0.001415,0.001412,0.001415,7500
1/1/2020 3:45,0.0014153,0.0014153,0.001411,0.001412,1052800
1/1/2020 3:46,0.0014159,0.0014159,0.001415,0.0014153,60700
1/1/2020 3:47,0.0014136,0.0014182,0.0014133,0.0014159,1755000
1/1/2020 3:48,0.0014126,0.0014136,0.0014126,0.0014136,111100
1/1/2020 3:49,0.0014117,0.001413,0.0014117,0.0014126,384900
1/1/2020 3:50,0.0014109,0.0014117,0.0014109,0.0014117,108800
1/1/2020 3:51,0.0014084,0.0014109,0.0014084,0.0014109,79400
1/1/2020 3:52,0.001408,0.0014084,0.001408,0.0014084,187600
1/1/2020 3:53,0.0014084,0.0014084,0.0014073,0.001408,266700
1/1/2020 3:54,0.001408,0.0014084,0.0014076,0.0014084,87400
1/1/2020 3:55,0.0014093,0.0014093,0.001408,0.001408,105600
1/1/2020 3:56,0.0014078,0.0014093,0.0014078,0.0014093,53400
1/1/2020 3:57,0.0014115,0.0014115,0.0014075,0.0014078,225000
1/1/2020 3:58,0.0014122,0.0014122,0.0014115,0.0014115,70200
1/1/2020 3:59,0.001411,0.0014124,0.001411,0.0014122,48900
1/1/2020 4:00,0.0014082,0.0014127,0.0014082,0.001411,785800
1/1/2020 4:01,0.0014087,0.0014087,0.0014082,0.0014082,42000
1/1/2020 4:02,0.0014085,0.0014087,0.0014085,0.0014087,172900
1/1/2020 4:03,0.0014099,0.0014099,0.0014085,0.0014085,194500
1/1/2020 4:04,0.0014079,0.0014101,0.0014067,0.0014099,1805400
1/1/2020 4:05,0.0014075,0.0014089,0.0014048,0.0014079,624300
1/1/2020 4:06,0.0014089,0.0014093,0.0014048,0.0014075,1483100
1/1/2020 4:07,0.0014093,0.0014093,0.0014089,0.0014089,30100
1/1/2020 4:08,0.0014075,0.0014093,0.0014075,0.0014093,84900
1/1/2020 4:09,0.0014087,0.0014087,0.001407,0.0014075,42400
1/1/2020 4:10,0.0014098,0.0014098,0.001406,0.0014087,1469800
1/1/2020 4:11,0.0014094,0.0014098,0.0014094,0.0014098,1000
1/1/2020 4:12,0.0014093,0.0014094,0.0014087,0.0014094,152100
1/1/2020 4:13,0.0014107,0.0014109,0.0014093,0.0014093,103800
1/1/2020 4:14,0.0014102,0.0014107,0.0014102,0.0014107,1000
1/1/2020 4:15,0.0014115,0.0014115,0.0014102,0.0014102,46400
1/1/2020 4:16,0.0014125,0.0014125,0.0014101,0.0014115,520000
1/1/2020 4:17,0.0014129,0.0014129,0.0014125,0.0014125,2800
1/1/2020 4:18,0.0014116,0.0014129,0.001411,0.0014129,91700
1/1/2020 4:19,0.0014108,0.0014116,0.00141,0.0014116,134600
1/1/2020 4:20,0.00141,0.0014111,0.00141,0.0014108,51700
1/1/2020 4:21,0.0014094,0.0014105,0.0014094,0.00141,51500
1/1/2020 4:22,0.0014093,0.001411,0.0014093,0.0014094,152800
1/1/2020 4:23,0.0014105,0.0014105,0.0014093,0.0014093,101000
1/1/2020 4:24,0.0014081,0.0014106,0.0014081,0.0014105,478800
1/1/2020 4:25,0.0014064,0.0014083,0.0014053,0.0014081,554900
1/1/2020 4:26,0.0014065,0.0014072,0.0014056,0.0014064,343400
1/1/2020 4:27,0.0014071,0.0014076,0.0014052,0.0014065,408700
1/1/2020 4:28,0.001404,0.0014076,0.001404,0.0014071,696100
1/1/2020 4:29,0.0014047,0.001409,0.001404,0.001404,1587500
1/1/2020 4:30,0.0014061,0.0014077,0.0014047,0.0014047,477200
1/1/2020 4:31,0.0014075,0.001408,0.0014051,0.0014061,670400
1/1/2020 4:32,0.0014105,0.0014108,0.0014051,0.0014075,4103900
1/1/2020 4:33,0.0014134,0.0014134,0.0014103,0.0014105,76100
1/1/2020 4:34,0.0014121,0.0014147,0.0014098,0.0014134,2141200
1/1/2020 4:35,0.0014123,0.0014134,0.0014104,0.0014121,107600
1/1/2020 4:36,0.0014128,0.0014128,0.0014122,0.0014123,233900
1/1/2020 4:37,0.001413,0.0014136,0.0014128,0.0014128,13500
1/1/2020 4:38,0.0014111,0.001413,0.0014107,0.001413,284900
1/1/2020 4:39,0.0014136,0.0014136,0.0014111,0.0014111,547600
1/1/2020 4:40,0.0014137,0.0014152,0.0014131,0.0014136,193000
1/1/2020 4:41,0.0014151,0.0014155,0.0014137,0.0014137,361300
1/1/2020 4:42,0.0014099,0.0014151,0.0014099,0.0014151,680700
1/1/2020 4:43,0.0014108,0.0014108,0.0014082,0.0014099,726100
1/1/2020 4:44,0.0014108,0.0014108,0.0014063,0.0014108,1339000
1/1/2020 4:45,0.0014096,0.0014108,0.0014075,0.0014108,86900
1/1/2020 4:46,0.0014075,0.00141,0.0014075,0.0014096,220100
1/1/2020 4:47,0.0014071,0.0014088,0.0014071,0.0014075,3601500
1/1/2020 4:48,0.0014103,0.0014107,0.0014071,0.0014071,1044700
1/1/2020 4:49,0.0014103,0.0014108,0.001409,0.0014103,262100
1/1/2020 4:50,0.0014092,0.0014104,0.0014092,0.0014103,63700
1/1/2020 4:51,0.0014091,0.0014092,0.0014074,0.0014092,56200
1/1/2020 4:52,0.00141,0.00141,0.001409,0.0014091,28700
1/1/2020 4:53,0.0014092,0.0014108,0.0014048,0.00141,3094500
1/1/2020 4:54,0.0014088,0.00141,0.001406,0.0014092,789200
1/1/2020 4:55,0.0014089,0.00141,0.0014081,0.0014088,363300
1/1/2020 4:56,0.0014091,0.0014098,0.0014089,0.0014089,143400
1/1/2020 4:57,0.0014094,0.0014107,0.0014061,0.0014091,1072000
1/1/2020 4:58,0.0014089,0.0014102,0.0014083,0.0014094,183900
1/1/2020 4:59,0.0014082,0.0014102,0.0014082,0.0014089,305600
1/1/2020 5:00,0.0014074,0.0014082,0.0014068,0.0014082,5800
1/1/2020 5:01,0.0014072,0.0014101,0.0014062,0.0014074,1527500
1/1/2020 5:02,0.0014089,0.0014089,0.0014072,0.0014072,263700
1/1/2020 5:03,0.001405,0.0014089,0.001405,0.0014089,1825300
1/1/2020 5:04,0.0014045,0.0014059,0.0014041,0.001405,1255200
1/1/2020 5:05,0.001404,0.0014062,0.0014026,0.0014045,1149200
1/1/2020 5:06,0.0014032,0.0014064,0.0014017,0.001404,2712600
1/1/2020 5:07,0.0014018,0.0014039,0.0014018,0.0014032,337300
1/1/2020 5:08,0.0014038,0.0014045,0.0014014,0.0014018,191200
1/1/2020 5:09,0.0014011,0.0014055,0.0014011,0.0014038,558700
1/1/2020 5:10,0.0014052,0.0014056,0.0014009,0.0014011,818500
1/1/2020 5:11,0.0014017,0.0014052,0.0014017,0.0014052,254800
1/1/2020 5:12,0.0014041,0.0014054,0.0014014,0.0014017,670600
1/1/2020 5:13,0.0014072,0.0014078,0.0014041,0.0014041,298700
1/1/2020 5:14,0.0014041,0.0014072,0.0014032,0.0014072,1178600
1/1/2020 5:15,0.0014026,0.0014055,0.0014022,0.0014041,4928900
1/1/2020 5:16,0.0014062,0.0014062,0.0014026,0.0014026,388300
1/1/2020 5:17,0.001408,0.001408,0.0014052,0.0014062,2150300
1/1/2020 5:18,0.0014074,0.0014095,0.0014048,0.001408,1278700
1/1/2020 5:19,0.0014093,0.0014093,0.0014074,0.0014074,119800
1/1/2020 5:20,0.0014068,0.0014094,0.0014045,0.0014093,1922700
1/1/2020 5:21,0.0014094,0.0014101,0.0014045,0.0014068,821600
1/1/2020 5:22,0.0014084,0.0014098,0.0014075,0.0014094,1108400
1/1/2020 5:23,0.0014047,0.0014084,0.0014046,0.0014084,564800
1/1/2020 5:24,0.0014052,0.0014093,0.0014047,0.0014047,820600
1/1/2020 5:25,0.0014087,0.0014087,0.0014052,0.0014052,251000
1/1/2020 5:26,0.0014093,0.0014093,0.0014065,0.0014087,679200
1/1/2020 5:27,0.0014123,0.0014125,0.001409,0.0014093,266600
1/1/2020 5:28,0.0014146,0.001415,0.0014123,0.0014123,57500
1/1/2020 5:29,0.0014113,0.0014154,0.0014113,0.0014146,1960800
1/1/2020 5:30,0.0014152,0.0014152,0.001409,0.0014113,1995700
1/1/2020 5:31,0.001414,0.001416,0.001414,0.0014152,153300
1/1/2020 5:32,0.0014138,0.001414,0.0014138,0.001414,26700
1/1/2020 5:33,0.0014146,0.0014167,0.001413,0.0014138,710500
1/1/2020 5:34,0.0014162,0.0014162,0.0014146,0.0014146,1000
1/1/2020 5:35,0.0014134,0.0014162,0.0014134,0.0014162,197700
1/1/2020 5:36,0.0014133,0.0014134,0.0014131,0.0014134,69900
1/1/2020 5:37,0.0014178,0.0014178,0.0014133,0.0014133,255900
1/1/2020 5:38,0.0014189,0.0014194,0.0014178,0.0014178,285700
1/1/2020 5:39,0.0014149,0.0014189,0.0014149,0.0014189,763800
1/1/2020 5:40,0.0014148,0.0014156,0.0014142,0.0014149,228000
1/1/2020 5:41,0.0014176,0.0014176,0.0014148,0.0014148,236900
1/1/2020 5:42,0.0014191,0.0014191,0.001413,0.0014176,5221300
1/1/2020 5:43,0.0014183,0.0014191,0.0014165,0.0014191,537500
1/1/2020 5:44,0.0014171,0.0014195,0.0014168,0.0014183,388900
1/1/2020 5:45,0.0014175,0.0014175,0.0014171,0.0014171,194800
1/1/2020 5:46,0.0014188,0.0014188,0.0014175,0.0014175,171800
1/1/2020 5:47,0.0014172,0.0014188,0.0014172,0.0014188,238400
1/1/2020 5:48,0.001418,0.001418,0.0014172,0.0014172,82700
1/1/2020 5:49,0.0014174,0.0014189,0.0014167,0.001418,878300
1/1/2020 5:50,0.0014203,0.0014204,0.0014174,0.0014174,269200
1/1/2020 5:51,0.00142,0.0014204,0.0014196,0.0014203,144700
1/1/2020 5:52,0.0014198,0.0014214,0.0014194,0.00142,89500
1/1/2020 5:53,0.001422,0.001422,0.0014192,0.0014198,252500
1/1/2020 5:54,0.0014192,0.001422,0.0014177,0.001422,456200
1/1/2020 5:55,0.0014164,0.0014226,0.0014164,0.0014192,586600
1/1/2020 5:56,0.0014182,0.0014188,0.0014164,0.0014164,172200
1/1/2020 5:57,0.0014167,0.0014185,0.0014167,0.0014182,89600
1/1/2020 5:58,0.0014172,0.0014172,0.0014167,0.0014167,7300
1/1/2020 5:59,0.0014186,0.0014186,0.0014159,0.0014172,249000
1/1/2020 6:00,0.0014193,0.0014217,0.0014175,0.0014186,251800
1/1/2020 6:01,0.0014203,0.0014203,0.0014193,0.0014193,119200
1/1/2020 6:02,0.0014197,0.0014203,0.0014197,0.0014203,168700
1/1/2020 6:03,0.0014193,0.0014197,0.0014193,0.0014197,16400
1/1/2020 6:04,0.0014196,0.0014196,0.0014181,0.0014193,99400
1/1/2020 6:05,0.0014193,0.0014196,0.0014167,0.0014196,448200
1/1/2020 6:06,0.001417,0.0014201,0.001417,0.0014193,365400
1/1/2020 6:07,0.0014189,0.0014193,0.001417,0.001417,49300
1/1/2020 6:08,0.0014197,0.0014197,0.0014177,0.0014189,146800
1/1/2020 6:09,0.0014188,0.0014197,0.0014183,0.0014197,41300
